Subject, Session, Module, Status, Progress, User, Workstation, Date, Processing.time, Processing, Version
CC310397, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:37 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC310402, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:38 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC310414, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:38 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC310463, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:39 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC312058, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:39 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC312222, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:40 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC320059, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:41 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC320088, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:41 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC320089, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:42 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC320109, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:43 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC320321, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:43 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC320325, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:44 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC320636, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:45 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC321107, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:45 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC321174, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:46 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC321504, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:47 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC410179, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:47 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC410226, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:48 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC410243, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:49 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC410248, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:49 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC410284, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:50 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC410287, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:50 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC410387, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:51 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC412021, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:52 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420004, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:53 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420075, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:53 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420162, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:54 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420167, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:55 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420197, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:55 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420198, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:56 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420202, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:57 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420204, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:57 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420217, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:58 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420236, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:59 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420322, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:42:59 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC420348, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:00 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510086, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:01 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510163, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:01 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510258, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:02 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510342, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:03 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510355, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:03 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510393, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:04 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510433, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:05 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510474, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:05 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510548, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:06 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC510551, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:07 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520013, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:07 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520053, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:08 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520097, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:09 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520134, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:09 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520168, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:10 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520209, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:11 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520287, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:11 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520424, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:12 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520585, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:13 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC520624, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:13 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610052, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:14 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610071, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:15 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610210, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:15 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610212, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:16 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610227, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:17 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610288, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:17 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610392, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:18 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610405, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:19 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610469, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:19 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610496, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:20 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610568, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:21 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610614, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:21 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610625, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:22 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610653, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:22 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC610658, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:23 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC620106, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:24 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC620114, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:24 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC620354, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:25 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC620560, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:26 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC620567, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:26 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC621284, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:27 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC710446, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:27 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC710566, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:28 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC710591, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:28 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC710664, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:29 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC711027, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:38 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC720238, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:39 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC720358, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:39 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC720400, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:40 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC720622, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:46 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC720646, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:46 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC721107, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:47 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC721374, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:48 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC721504, pre, proc_freesurfer, COMPLETED, 01/01, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 11:43:48 EDT 2021, 0.000, LOCAL, v0.0.2 'wobbly'
CC120123, pre, proc_structural, COMPLETED, 07/07, rcruces, montano.bic.mni.mcgill.ca, Thu May 13 12:48:00 EDT 2021, 66.267, qsub-MICA, v0.0.2 'wobbly'
CC120816, pre, proc_structural, COMPLETED, 07/07, rcruces, varrius.bic.mni.mcgill.ca, Thu May 13 12:48:49 EDT 2021, 69.067, qsub-MICA, v0.0.2 'wobbly'
CC120795, pre, proc_structural, COMPLETED, 07/07, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 12:49:21 EDT 2021, 69.667, qsub-MICA, v0.0.2 'wobbly'
CC112141, pre, proc_structural, COMPLETED, 07/07, rcruces, cassio.bic.mni.mcgill.ca, Thu May 13 12:49:39 EDT 2021, 69.950, qsub-MICA, v0.0.2 'wobbly'
CC120319, pre, proc_structural, COMPLETED, 07/07, rcruces, paris.bic.mni.mcgill.ca, Thu May 13 12:50:15 EDT 2021, 70.467, qsub-MICA, v0.0.2 'wobbly'
CC120061, pre, proc_structural, COMPLETED, 07/07, rcruces, emilia.bic.mni.mcgill.ca, Thu May 13 12:50:42 EDT 2021, 70.983, qsub-MICA, v0.0.2 'wobbly'
CC110319, pre, proc_structural, COMPLETED, 07/07, rcruces, paris.bic.mni.mcgill.ca, Thu May 13 12:50:43 EDT 2021, 70.933, qsub-MICA, v0.0.2 'wobbly'
CC120065, pre, proc_structural, COMPLETED, 07/07, rcruces, fladgate.bic.mni.mcgill.ca, Thu May 13 12:51:09 EDT 2021, 71.383, qsub-MICA, v0.0.2 'wobbly'
CC121144, pre, proc_structural, COMPLETED, 07/07, rcruces, yeatman.bic.mni.mcgill.ca, Thu May 13 12:51:10 EDT 2021, 71.217, qsub-MICA, v0.0.2 'wobbly'
CC120166, pre, proc_structural, COMPLETED, 07/07, rcruces, cassio.bic.mni.mcgill.ca, Thu May 13 12:51:20 EDT 2021, 71.633, qsub-MICA, v0.0.2 'wobbly'
CC120376, pre, proc_structural, COMPLETED, 07/07, rcruces, oncilla.bic.mni.mcgill.ca, Thu May 13 12:51:21 EDT 2021, 71.550, qsub-MICA, v0.0.2 'wobbly'
CC120409, pre, proc_structural, COMPLETED, 07/07, rcruces, fladgate.bic.mni.mcgill.ca, Thu May 13 12:51:25 EDT 2021, 71.650, qsub-MICA, v0.0.2 'wobbly'
CC120727, pre, proc_structural, COMPLETED, 07/07, rcruces, valentine.bic.mni.mcgill.ca, Thu May 13 12:54:30 EDT 2021, 74.767, qsub-MICA, v0.0.2 'wobbly'
CC110045, pre, proc_structural, COMPLETED, 07/07, rcruces, valentine.bic.mni.mcgill.ca, Thu May 13 12:58:34 EDT 2021, 78.833, qsub-MICA, v0.0.2 'wobbly'
